5.004497976674014970e-01;6.649969130491996117e-01;7.552739422773224742e-01;8.127560455736898559e-01;8.521526848706323376e-01;8.803854582535577400e-01;9.012378749894685015e-01;9.169805057579861751e-01;9.290657043629271250e-01;9.384664473055903677e-01;9.458578048872342547e-01;9.517211702144707797e-01;9.564074595433976755e-01;9.601771274074601958e-01;9.632264101158517500e-01;9.657050470037369383e-01;9.677285442001675175e-01;9.693868406962969919e-01;9.707505430683132097e-01;9.718754813944509019e-01;9.728060840533998554e-01;9.735779077559129080e-01;9.742195545177571026e-01;9.747541379316907451e-01;9.752004142433894351e-01;9.755736615320277361e-01;9.758863678137574826e-01;9.761487729683350212e-01;9.763692979738514133e-01;9.765548866522594240e-01;9.767112790548633239e-01;9.768432311193583351e-01;9.769546918693945425e-01;9.770489468956873313e-01;9.771287349354248475e-01;9.771963428969713261e-01;9.772536835456896442e-01;9.773023591908054364e-01;9.773437140311284077e-01;9.773788772834585137e-01;9.774087987973800740e-01;9.774342785281047163e-01;9.774559909754433340e-01;9.774745054869086180e-01;9.774903031548818344e-01;9.775037909028287952e-01;9.775153132468417105e-01;9.775251621309197780e-01;9.775335851631909989e-01;9.775407925223893457e-01;9.775469627567195952e-01;9.775522476586937515e-01;9.775567763679527955e-01;9.775606588281637865e-01;9.775639887027689490e-01;9.775668458367824387e-01;9.775692983373195366e-01;9.775714043335304027e-01;9.775732134666583750e-01;9.775747681526739674e-01;9.775761046530676568e-01;9.775772539836546926e-01;9.775782426864775276e-01;9.775790934858998860e-01;9.775798258466517066e-01;9.775804564487957649e-01;9.775809995922426499e-01;9.775814675414762345e-01;9.775818708195036510e-01;9.775822184586507868e-01;9.775825182146578030e-01;9.775827767495444132e-01;9.775829997878794364e-01;9.775831922503899207e-01;9.775833583682534966e-01;9.775835017809068050e-01;9.775836256197923957e-01;9.775837325800911248e-01;9.775838249821948711e-01;9.775839048244034934e-01;9.775839738281209002e-01;9.775840334766320305e-01;9.775840850483842326e-01;9.775841296455622942e-01;9.775841682186319215e-01;9.775842015874277591e-01;9.775842304592788912e-01;9.775842554445912658e-01;9.775842770702506401e-01;9.775842957911519138e-01;9.775843120001226350e-01;9.775843260364642795e-01;9.775843381933063680e-01;9.775843487239415097e-01;9.775843578472839246e-01;9.775843657525709052e-01;9.775843726034190162e-01;9.775843785413180775e-01;9.775843836886459748e-01;9.775843881512698008e-01;9.775843920207886173e-01;9.775843953764711269e-01;9.775843982869256710e-01;9.775844008115445183e-01;9.775844030017505348e-01;9.775844049020722126e-01;9.775844065510749248e-01;9.775844079821643939e-01;9.775844092242813588e-01;9.775844103025020937e-01;9.775844112385568829e-01;9.775844120512799940e-01;9.775844127569971453e-01;9.775844133698625704e-01;9.775844139021484525e-01;9.775844143644962791e-01;9.775844147661362227e-01;9.775844151150738792e-01;9.775844154182548040e-01;9.775844156817039554e-01;9.775844159106501507e-01;9.775844161096300944e-01;9.775844162825824135e-01;9.775844164329250408e-01;9.775844165636251581e-01;9.775844166772592603e-01;9.775844167760640024e-01;9.775844168619819419e-01;9.775844169367001735e-01;9.775844170016840806e-01;9.775844170582060899e-01;9.775844171073724276e-01;9.775844171501434365e-01;9.775844171873537825e-01;9.775844172197291071e-01;9.775844172478996841e-01;9.775844172724136305e-01;9.775844172937467880e-01;9.775844173123133807e-01;9.775844173284735650e-01;9.775844173425398687e-01;9.775844173547845184e-01;9.775844173654444358e-01;9.775844173747251231e-01;9.775844173828053263e-01;9.775844173898412537e-01;9.775844173959680194e-01;9.775844174013034182e-01;9.775844174059501457e-01;9.775844174099971307e-01;9.775844174135220888e-01;9.775844174165928546e-01;9.775844174192674929e-01;9.775844174215977400e-01;9.775844174236277828e-01;9.775844174253964791e-01;9.775844174269376907e-01;9.775844174282803944e-01;9.775844174294506805e-01;9.775844174304701983e-01;9.775844174313591539e-01;9.775844174321336455e-01;9.775844174328087721e-01;9.775844174333971903e-01;9.775844174339101134e-01;9.775844174343574222e-01;9.775844174347473325e-01;9.775844174350870608e-01;9.775844174353834903e-01;9.775844174356417282e-01;9.775844174358671035e-01;9.775844174360635019e-01;9.775844174362348094e-01;9.775844174363842454e-01;9.775844174365145856e-01;9.775844174366281614e-01;9.775844174367274153e-01;9.775844174368137907e-01;9.775844174368890638e-01;9.775844174369550110e-01;9.775844174370122985e-01;9.775844174370624806e-01;9.775844174371061124e-01;9.775844174371444151e-01;9.775844174371776107e-01;9.775844174372065876e-01;9.775844174372320117e-01;9.775844174372537720e-01;9.775844174372730899e-01;9.775844174372899653e-01;9.775844174373046203e-01;9.775844174373174988e-01;9.775844174373288231e-01;9.775844174373383710e-01;9.775844174373469198e-01;9.775844174373543582e-01;9.775844174373607975e-01;9.775844174373664597e-01;9.775844174373714557e-01;9.775844174373757856e-01;9.775844174373796713e-01;9.775844174373828910e-01;9.775844174373855555e-01;9.775844174373879980e-01;9.775844174373903295e-01;9.775844174373922169e-01;9.775844174373937712e-01;9.775844174373953255e-01;9.775844174373966577e-01;9.775844174373978790e-01;9.775844174373987672e-01;9.775844174373996553e-01;9.775844174374005435e-01;9.775844174374010986e-01;9.775844174374017648e-01;9.775844174374019868e-01;9.775844174374023199e-01;9.775844174374027640e-01;9.775844174374032081e-01;9.775844174374035411e-01;9.775844174374038742e-01;9.775844174374038742e-01;9.775844174374040962e-01;9.775844174374040962e-01;9.775844174374044293e-01;9.775844174374045403e-01;9.775844174374047624e-01;9.775844174374047624e-01;9.775844174374048734e-01;9.775844174374049844e-01;9.775844174374049844e-01;9.775844174374049844e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01;9.775844174374052065e-01
